datetime,Ia(A),Ib(A),Ic(A),In(A),Iavg(A),Va(V),Vb(V),Vc(V),Vavg(V),Pa(kW),Pb(kW),Pc(kW),Ptot(kW),VARa(kVAR),VARb(kVAR),VARc(kVAR),VARtot(kVAR),VAa(V),VAb(V),VAc(V),VAtot(V),PFa,PFb,PFc,PFtot,DFa,DFb,DFc,DFtot
16/6/2023 2:30:00,1.486766503,10.7584909,3.836597307,9.404225787,5.360695336,227.7715823,228.4657855,226.9291871,227.7220616,0.288451463,2.34060635,0.807141445,3.435013109,0.173296376,0.750989735,0.322800787,1.244988002,0.337331304,2.458581998,0.868869954,3.667851668,0.832433621,0.95,0.923424023,0.938547004,0.90783367,0.96,0.938629213,0.933871287
16/6/2023 2:45:00,1.336928163,11.51000567,4.690914961,10.00018015,5.846097886,227.7610898,228.4257959,226.9877506,227.7248306,0.251080883,2.452117646,0.986929608,3.689738392,0.174411216,0.940746483,0.390794159,1.502904248,0.303827654,2.629553911,1.061564091,3.997895468,0.822833344,0.932042075,0.923393123,0.923327999,0.901729346,0.941575426,0.937958481,0.926610878
16/6/2023 3:00:00,1.493243589,12.04433397,3.646834637,10.38888595,5.728231588,227.901021,228.4715822,227.1931997,227.8552172,0.28884006,2.537372105,0.767873461,3.593038246,0.173243589,1.065216899,0.307179875,1.544511756,0.339339082,2.751842749,0.82736555,3.921314392,0.832800236,0.920344015,0.923901173,0.913870394,0.907469221,0.930289791,0.937601227,0.923534379
16/6/2023 3:15:00,1.311228846,10.24102506,4.243289294,9.128947942,5.265353964,227.950501,228.6567025,227.1364699,227.9147312,0.253538085,2.253460526,0.891498305,3.399145508,0.156296794,0.634139452,0.355829324,1.147639313,0.298682482,2.341553086,0.961830657,3.60212534,0.84788566,0.958943275,0.922960276,0.9433963,0.909409745,0.968934274,0.936136563,0.937907773
16/6/2023 3:30:00,1.468630259,10.17887044,4.203891709,9.085906995,5.284247864,228.0538256,228.6912485,227.2183108,227.9875911,0.290833065,2.243253385,0.885673706,3.420447915,0.157466367,0.621803437,0.353119633,1.132039059,0.334782874,2.327678327,0.954204206,3.618866436,0.857270071,0.96,0.923055312,0.944939956,0.915511292,0.97,0.937050335,0.940614328
16/6/2023 3:45:00,1.324796399,10.14223061,3.420921649,8.971013447,4.962907202,228.0136819,228.6440265,227.21083,227.9562404,0.251106246,2.234235941,0.717816626,3.203363525,0.1667006,0.620441987,0.289214492,1.076572572,0.301284063,2.318906313,0.773847188,3.3964022,0.831693265,0.96,0.922411758,0.941714492,0.904150478,0.97,0.935225828,0.935692598
16/6/2023 4:00:00,1.909889781,9.727769074,2.784950057,8.02963379,4.807724854,227.8673549,228.6226637,227.155799,227.8819115,0.349807229,2.160281102,0.581112185,3.091475173,0.258092619,0.520165661,0.242433586,1.021165183,0.435220048,2.224554737,0.630655311,3.290529205,0.80961468,0.97019766,0.909368243,0.938516605,0.840943746,0.980188771,0.931172183,0.917527194
16/6/2023 4:15:00,2.292528553,9.275884033,1.359359612,7.114606591,4.308938872,228.0827184,228.9176812,227.5206129,228.1736339,0.426632188,2.080698938,0.28,2.788674562,0.295356857,0.422114812,0.13,0.847943516,0.52258577,2.123771443,0.31,2.955393965,0.810604169,0.98,0.905724047,0.941964825,0.820083215,0.99,0.929991112,0.913355146
16/6/2023 4:30:00,2.148237947,9.267037103,1.859460898,7.32662886,4.424896356,228.0543359,229.0143821,227.5349044,228.2011196,0.390898356,2.079834481,0.351892357,2.825392468,0.292167963,0.421144523,0.230934348,0.948764941,0.490805043,2.122032659,0.426243724,3.035833037,0.800124528,0.98,0.838351922,0.931090647,0.810893912,0.99,0.853159853,0.883587536
16/6/2023 4:45:00,2.099639412,9.281437906,1.823425527,7.560771846,4.4016227,228.035203,229.0032537,227.5639119,228.2007022,0.398056383,2.083152391,0.340695617,2.824424504,0.260901636,0.423010934,0.232478109,0.916140657,0.478429972,2.125619166,0.417506334,3.019399613,0.82364588,0.98,0.825040337,0.936425571,0.846016535,0.99,0.83716297,0.890751067
16/6/2023 5:00:00,1.182572781,9.272623561,1.919510423,8.285385462,4.124984555,227.9184568,228.7882635,227.3549083,228.0206479,0.225585359,2.079347749,0.37,2.671439953,0.15,0.420645695,0.23687875,0.805224121,0.269639206,2.12122261,0.439697653,2.827224654,0.836377172,0.98,0.84,0.943680386,0.880507023,0.99,0.853017245,0.91
16/6/2023 5:15:00,1.342393631,9.25223284,1.915247964,8.200051893,4.170118231,227.6585571,228.485189,227.1039328,227.7492918,0.265694332,2.072318069,0.37,2.704331781,0.148984699,0.419145711,0.23018757,0.797612814,0.30584501,2.114122432,0.435091285,2.85469981,0.849616081,0.98,0.841858033,0.9504267,0.891327992,0.99,0.859745758,0.912773105
16/6/2023 5:30:00,1.17037056,9.201123346,1.842750253,8.241291792,4.071161124,227.2574302,228.0807369,226.7418612,227.3599512,0.221556017,2.057927977,0.348379982,2.628537095,0.14783942,0.412072912,0.230494894,0.788215647,0.266458738,2.099033767,0.41525817,2.782354804,0.838016645,0.98,0.834573829,0.943850376,0.88077112,0.99,0.846555406,0.904672163
16/6/2023 5:45:00,1.29918437,9.21718157,1.810968513,8.152555109,4.109260366,226.9229353,227.7733878,226.3871273,227.0279716,0.255138105,2.058922048,0.349342807,2.661314719,0.139228257,0.409582352,0.228322297,0.765440869,0.294619795,2.099033154,0.408309964,2.804258477,0.844695458,0.98,0.85176681,0.950661304,0.885816964,0.99,0.870107329,0.915519755
16/6/2023 6:00:00,1.132939765,9.238861733,1.227494056,7.899173684,3.866362121,226.580489,227.2683784,226.02729,226.6254808,0.213451796,2.059899127,0.262334526,2.538921057,0.14,0.406041616,0.22,0.630726109,0.258725198,2.099529407,0.28,2.633839958,0.836377675,0.98,0.950031217,0.960026663,0.875701224,0.99,0.98,0.95
16/6/2023 6:15:00,1.277897409,9.236697182,1.209781464,7.869185406,3.908544018,226.1904607,226.7909178,225.7039524,226.2285468,0.247974291,2.055684495,0.257945849,2.565890032,0.139019198,0.401126344,0.22,0.624205626,0.286859612,2.094579593,0.27672618,2.657342792,0.848279042,0.98,0.951378322,0.962047707,0.881559195,0.99,0.98,0.952788197
16/6/2023 6:30:00,1.129029673,9.205716493,1.109287731,7.90758313,3.814487997,226.8355389,227.3558581,226.3360465,226.8424573,0.212915092,2.053725383,0.241101245,2.50801956,0.140574016,0.404440098,0.22,0.616685708,0.255435986,2.093347299,0.253665592,2.600454101,0.834514892,0.98,0.962442098,0.965913314,0.873691598,0.99,0.98,0.949888642
16/6/2023 6:45:00,1.285185099,9.189327934,0.962191854,7.736526787,3.812102526,227.5303732,227.8758625,227.0396857,227.4819449,0.249432149,2.054054285,0.198145679,2.50596938,0.138885408,0.407601604,0.22,0.517451503,0.294621692,2.094240939,0.218145679,2.605294314,0.841294358,0.98,1.054211386,0.961350243,0.878491767,0.99,1.030994934,0.944146946
16/6/2023 7:00:00,1.13141281,9.221118271,0.841633243,7.744336092,3.73170635,228.6213063,228.9298975,227.9994787,228.5169396,0.2143932,2.069474807,0.17,2.455590245,0.144238098,0.416347203,0.22,0.475563913,0.258789289,2.111463585,0.19,2.562086329,0.830048664,0.98,1.107480362,0.96,0.868460086,0.99,1.058856508,0.931962447
16/6/2023 7:15:00,1.252200887,9.258423842,0.751940639,7.800542499,3.754661133,228.1172842,228.345241,227.6510272,228.0379103,0.242075985,2.073103977,0.153985399,2.470656066,0.14005145,0.414796702,0.22,0.480004667,0.287709882,2.114066518,0.168682646,2.570872976,0.838899223,0.98,1.107187052,0.961087887,0.876660666,0.99,1.076503984,0.926970919
16/6/2023 7:30:00,1.14868074,9.302677407,0.814952947,7.837856564,3.755231043,227.3789309,227.4423425,226.9469266,227.2560382,0.216885617,2.075838231,0.164394978,2.460031109,0.139777568,0.408747736,0.22,0.465835342,0.259156047,2.115753125,0.182693628,2.561735792,0.836486973,0.98,1.108617632,0.960231543,0.871547803,0.99,1.065605022,0.929443142
16/6/2023 7:45:00,1.116948312,9.303291955,0.845916673,7.830801818,3.755119411,226.9061839,226.9464188,226.370601,226.7408403,0.210802374,2.071912583,0.17,2.454941044,0.140641899,0.40562584,0.22,0.458810664,0.251377038,2.111357034,0.19,2.55608615,0.838486603,0.98,1.106977874,0.96,0.87026705,0.99,1.06,0.934567974
16/6/2023 8:00:00,1.29295375,9.316069703,0.822032196,7.810579818,3.809929786,229.7021169,229.7365569,229.2594308,229.5660594,0.257359656,2.096929597,0.166900934,2.520042328,0.145593983,0.426722623,0.22,0.487351768,0.296627968,2.140275966,0.185909389,2.625221917,0.842244392,0.98,1.10969326,0.961278066,0.874340692,0.99,1.063681217,0.932334159
16/6/2023 8:15:00,1.12825585,9.362690171,0.737514723,7.922894064,3.743064401,228.4828502,228.5712615,228.1162758,228.3900281,0.212772506,2.097880508,0.151643925,2.463794307,0.140441676,0.422077824,0.22,0.487982622,0.260125447,2.139876108,0.165770017,2.566538812,0.831493589,0.98,1.10845241,0.959982222,0.870036779,0.99,1.081848152,0.923935532
16/6/2023 8:30:00,1.270282947,9.450735417,0.842359554,7.949094282,3.854932846,227.4305966,227.6799286,227.3073507,227.4727671,0.246601086,2.110967484,0.17,2.531467278,0.138926092,0.416326027,0.22,0.469083173,0.287428597,2.151594921,0.19,2.632402324,0.846006421,0.98,1.108865214,0.961308308,0.878186343,0.99,1.06,0.93290534
16/6/2023 8:45:00,1.131449715,9.333189551,0.840191784,7.845485072,3.767757703,229.1481486,229.3218685,229.0072619,229.1591102,0.216234652,2.098083714,0.17,2.484991055,0.14380546,0.422808538,0.22,0.480787693,0.259621765,2.14052624,0.19,2.591692945,0.830569352,0.98,1.109634877,0.96,0.867320355,0.99,1.06,0.930106559
16/6/2023 9:00:00,1.28366016,9.528036486,0.717676514,8.071320453,3.843278189,228.9547017,228.7803458,228.646066,228.7937974,0.251783639,2.137882942,0.148250025,2.536541825,0.140121879,0.42716622,0.22,0.495785217,0.295294588,2.179578811,0.161097915,2.637644183,0.840737943,0.98,1.108755541,0.961300566,0.877798505,0.99,1.086602375,0.92552457
16/6/2023 9:15:00,1.125451827,9.484875845,0.841604571,8.001302908,3.817633714,228.5583579,228.4791234,228.2268498,228.4213623,0.211050818,2.125790837,0.170160057,2.511216433,0.140057798,0.422854793,0.22,0.479003868,0.260026787,2.167135426,0.190382247,2.616778521,0.830480726,0.98,1.109643873,0.959964432,0.869991219,0.99,1.060089143,0.929982105
16/6/2023 9:30:00,1.277647105,9.4982453,0.840186769,7.99176981,3.872683103,228.3545885,228.0259103,227.8700072,228.0836809,0.247907649,2.124873228,0.17,2.547588107,0.138968046,0.419426137,0.22,0.473855273,0.294567908,2.165735634,0.19,2.64902771,0.843240523,0.98,1.108309408,0.961329719,0.878293854,0.99,1.06,0.932810542
16/6/2023 9:45:00,1.121180895,9.580376744,0.784076193,8.125222425,3.828793885,227.9012938,227.5777176,227.4329827,227.6373667,0.210361079,2.13919085,0.159938783,2.512661319,0.14,0.42072138,0.22,0.481322771,0.256553973,2.180098769,0.176599747,2.614232402,0.834042085,0.98,1.105591059,0.96,0.870182762,0.99,1.071034908,0.926759399
16/6/2023 10:00:00,1.699146523,10.35977549,2.405100422,8.385181626,4.821557432,227.6698922,227.3997253,227.3731684,227.4811306,0.345873139,2.298772384,0.512055321,3.158084759,0.148951011,0.503972228,0.293503444,0.718874472,0.388247945,2.356091868,0.544403022,3.290315152,0.859133193,0.975857587,1.070662075,0.959715174,0.88863186,0.984207732,1.052917685,0.934381138
16/6/2023 10:15:00,9.730942031,19.87833494,17.34715424,11.32212929,15.65222507,227.4184511,226.9192839,226.7246884,227.0209583,2.122822761,4.324328589,3.754882718,10.20242019,0.571512384,1.243153883,1.161527273,2.976261098,2.213274998,4.511189373,3.933327555,10.65796715,0.968381279,0.96394002,0.957643255,0.963954687,0.973856129,0.96416425,0.971047368,0.970647133
16/6/2023 10:30:00,14.18315942,24.09117795,21.77384983,10.44670159,20.01601284,227.1869322,227.0371441,226.6791666,226.9676857,3.006326719,5.135824186,4.676068064,12.8179782,1.159398693,1.878432736,1.569932114,4.607964868,3.222359673,5.469497022,4.93292787,13.62462502,0.931331941,0.941185058,0.94912815,0.941148838,0.932573108,0.942103573,0.954494134,0.942637105
16/6/2023 10:45:00,13.98299693,22.6608892,16.6332176,8.556089309,17.75903791,227.1057688,227.0449732,226.6819394,226.9441517,2.955087776,4.895198662,3.598136375,11.4482967,1.162932824,1.581290416,1.12803671,3.871796182,3.175575876,5.144847003,3.772134841,12.09275894,0.93,0.948956579,0.952433946,0.948705807,0.930036333,0.951707629,0.966155863,0.949650119
16/6/2023 11:00:00,12.61319743,21.1353312,20.66517463,8.572473803,18.13780723,227.213609,227.0129845,226.4945207,226.9070843,2.691693725,4.48834039,4.465969264,11.64591748,0.956116723,1.656718116,1.394446556,4.007371515,2.865714571,4.796246514,4.682238002,12.34408863,0.944418108,0.9369977,0.954335989,0.944587348,0.944943605,0.939182252,0.965730906,0.948465513
16/6/2023 11:15:00,11.94976805,20.35477444,19.75773353,9.131535615,17.35420252,227.0267307,226.6185365,226.471352,226.7056767,2.560421219,4.328221101,4.273131245,11.16193661,0.858551296,1.561980951,1.310019894,3.73075097,2.711615413,4.611501161,4.473652378,11.79713338,0.950066128,0.938707225,0.956380186,0.949105883,0.952439623,0.942655456,0.967187281,0.953121353
16/6/2023 11:30:00,10.31356395,18.78340299,17.48871992,8.867627363,15.52852841,226.5842755,226.2294692,226.2790184,226.364401,2.237438512,4.024420783,3.802166233,10.06410729,0.626697772,1.31698016,1.071945833,3.015501789,2.336985714,4.248787243,3.955249728,10.54082217,0.965848275,0.946644005,0.964120065,0.96016019,0.968654491,0.952951188,0.97736886,0.968148926
16/6/2023 11:45:00,11.0690125,19.43545781,18.69340437,8.137950558,16.39940614,226.1482114,225.8506052,225.7335488,225.9107726,2.375234265,4.130386423,4.044099994,10.54991612,0.749786123,1.448671407,1.180667741,3.378747514,2.501805122,4.386575079,4.217370702,11.10593334,0.951352592,0.940639631,0.958788623,0.953485473,0.956230654,0.945382034,0.972347758,0.959176046
16/6/2023 12:00:00,7.760765384,15.74995555,19.79345273,11.27009335,14.43467843,226.6047905,226.3287023,225.838341,226.2571923,1.458736733,3.25631111,4.162786255,8.877160956,0.980094909,1.436963692,1.611489314,4.028429446,1.759064691,3.564381703,4.468160945,9.791760149,0.833136107,0.917035819,0.93080617,0.908753403,0.864347584,0.922076327,0.937322546,0.907624499
16/6/2023 12:15:00,11.79650756,15.96009109,21.02337236,8.374400764,16.2601002,226.6711547,226.1293687,225.8160283,226.2055482,2.527872544,3.295827511,4.356009575,10.17921609,0.851697788,1.458764205,1.877172278,4.187580618,2.674546505,3.609705298,4.746976106,11.03074148,0.950450107,0.916384368,0.918972929,0.927151506,0.961973051,0.920705931,0.921736556,0.935193228
16/6/2023 12:30:00,11.3561375,15.99353291,20.77884055,8.661038659,16.04290207,226.7650991,226.2599402,225.9452392,226.3234832,2.434581347,3.301132891,4.264502672,9.999700303,0.820090453,1.469442389,1.951393584,4.24092976,2.574619351,3.618397173,4.693453234,10.88642253,0.951365692,0.91634919,0.910807414,0.922466913,0.964430221,0.920673512,0.912795168,0.930787301
16/6/2023 12:45:00,13.91878114,15.74608861,21.82702598,7.039085636,17.16382937,226.6340363,226.3519673,225.8529231,226.279723,3.077888894,3.261110728,4.543539217,10.88211255,0.730833463,1.424400351,1.899245327,3.67533583,3.153710244,3.563713133,4.927199564,11.64464217,0.984628498,0.918145489,0.922415709,0.937108661,0.984008624,0.922981464,0.929415576,0.943828818
16/6/2023 13:00:00,13.36357559,14.82660313,20.81063614,6.776760638,16.33364879,226.2148838,226.0082336,225.3981069,225.8736421,2.936331656,3.083731436,4.341022027,10.36117143,0.881936863,1.293413087,1.763144279,3.495324514,3.02237351,3.349624668,4.689100048,11.06089262,0.979486043,0.923499061,0.925137681,0.937944283,0.984357693,0.929604008,0.932594333,0.948335944
16/6/2023 13:15:00,13.38799444,14.72996988,19.30608724,6.091711491,15.80820916,225.9674581,225.9888319,225.2019031,225.719358,2.850193821,3.067941765,4.037458546,9.955856079,0.985463436,1.276456657,1.591186264,3.84676317,3.024418204,3.328367748,4.346171149,10.69891331,0.947848522,0.923861969,0.930161703,0.933508669,0.962114692,0.93017315,0.939878751,0.946206713
16/6/2023 13:30:00,11.4156222,15.19835842,14.23961671,5.019241759,13.61788104,225.9330628,226.0059944,225.4539016,225.7978955,2.44329082,3.154013732,3.042214952,8.639304196,0.783671107,1.331507371,1.113251714,2.829405628,2.577720612,3.434097166,3.211074646,9.223208386,0.954707314,0.926994367,0.983857862,0.941792892,0.957502305,0.92787226,0.97223906,0.954860184
16/6/2023 13:45:00,11.57051075,14.38109684,11.78504612,4.868881826,12.57906319,225.6686948,225.9016527,225.3364402,225.6354393,2.479876314,3.033417198,2.522582402,8.03537617,0.777422377,1.141208077,0.943987843,2.481822283,2.610932812,3.24899551,2.655018558,8.515345165,0.955785567,0.940413398,0.980910808,0.948331074,0.96044218,0.9407879,0.975024004,0.960657436
16/6/2023 14:00:00,9.883358149,12.79134206,10.75673808,5.71209576,11.14363994,225.8571921,225.905485,225.5652027,225.7759487,2.149002956,2.732758345,2.299635317,7.18171841,0.542467443,0.909219521,1.02405118,1.703791835,2.230713587,2.888397151,2.425138339,7.544791213,0.970228566,0.953407374,1.01019812,0.957910018,0.975441131,0.953696275,0.985053558,0.973484044
16/6/2023 14:15:00,10.89132091,13.45662686,12.04707101,5.613708534,12.13155831,225.8954507,225.9391212,225.5152972,225.7833227,2.36886451,2.859374986,2.560031884,7.788615438,0.607391184,1.00590897,1.102286755,2.153935166,2.461034395,3.040473371,2.72074444,8.221103273,0.968175062,0.948062079,0.985447264,0.953767303,0.977273091,0.948436465,0.973308374,0.966030062
16/6/2023 14:30:00,15.69752944,12.85670699,14.92386782,5.503161134,14.49280018,226.0669302,226.3808073,226.0228228,226.15689,3.416240835,2.705467493,3.088624072,9.210258299,0.944962005,1.040770008,1.340885549,3.325554593,3.547901058,2.909537062,3.372986935,9.830567591,0.962472226,0.936527463,0.914861241,0.93947607,0.978562858,0.938197018,0.930082322,0.949368973
16/6/2023 14:45:00,15.73615967,10.3559992,12.48666585,6.214634892,12.85947415,226.2658608,226.6238902,226.4448036,226.4451617,3.494058697,2.180694878,2.599758743,8.275100292,0.658647027,0.840801449,1.104992943,2.53584051,3.560318379,2.346122218,2.826968451,8.733151789,0.984605999,0.938291086,0.919725183,0.950629202,0.991324636,0.945237423,0.945580028,0.963470168
16/6/2023 15:00:00,14.55085046,11.17610088,14.91746895,5.320003444,13.54813621,226.3932722,226.8397127,226.5971023,226.6102236,3.178998889,2.332720809,3.116018665,8.627757249,0.848704922,0.96583724,1.284996,2.974153316,3.29329019,2.534281413,3.376635929,9.20413954,0.968173092,0.93001111,0.92420931,0.93958138,0.978674481,0.936392401,0.940133763,0.95082002
16/6/2023 15:15:00,15.05845191,11.71738803,15.61741582,5.466399836,14.13131926,226.5844119,226.9007849,226.5527932,226.6792929,3.197785557,2.435988976,3.255522549,8.889227179,1.177823787,1.045815719,1.37462448,3.598715299,3.412597631,2.659364762,3.538164188,9.610263053,0.940003667,0.924401436,0.921148119,0.927899024,0.954589029,0.929706719,0.93465782,0.940436532
16/6/2023 15:30:00,13.74250181,10.30551964,13.50079671,4.858764487,12.51611467,227.0877827,227.4299476,226.9423085,227.1535201,2.937524418,2.171055836,2.819425857,7.928271793,1.034197789,0.853313184,1.180555253,3.067810323,3.119563531,2.342213012,3.062517362,8.524268126,0.945242291,0.935871104,0.919085616,0.93477971,0.96133963,0.942395911,0.940446358,0.948954386
16/6/2023 15:45:00,13.30762395,10.42910238,10.76126531,3.653669133,11.49921406,227.7904259,228.0451687,227.4730585,227.7696533,2.849780763,2.198248439,2.223540458,7.271292086,1.016330644,0.8821647,1.018995933,2.917423162,3.030326688,2.377759628,2.447111696,7.85559404,0.94336378,0.934233171,0.911227971,0.932698735,0.960834389,0.940931618,0.939170389,0.945276574
16/6/2023 16:00:00,14.04971725,11.11356824,11.57984324,3.695545174,12.24792563,228.5022532,228.676667,228.1994376,228.459302,3.003015621,2.321576304,2.38301751,7.707156142,1.114279731,1.008813994,1.136881388,3.260458848,3.210356302,2.540473625,2.641382877,8.391840059,0.938941872,0.92323949,0.906377322,0.925492734,0.953893654,0.928757777,0.931077793,0.937742201
16/6/2023 16:15:00,13.86960731,11.4598256,11.97297197,3.349031226,12.43412837,229.1094126,229.3464065,228.6666806,229.0408087,2.965717888,2.392206152,2.466292865,7.824545717,1.124391864,1.067342953,1.183935859,3.375311872,3.177332067,2.627689095,2.73700681,8.542026971,0.936437609,0.918943247,0.905159796,0.920751936,0.95159174,0.922746692,0.927861943,0.934834316
16/6/2023 16:30:00,12.79924095,10.60414339,10.95339978,3.297728626,11.45215425,229.661982,229.8351675,229.2053124,229.5674927,2.765574705,2.233746139,2.267300487,7.266441207,0.973924817,0.948899816,1.072967309,2.996035847,2.938687913,2.436283419,2.509456186,7.884681645,0.947251595,0.92829522,0.907565615,0.927955975,0.964262284,0.929808543,0.934036269,0.942920084
16/6/2023 16:45:00,13.01248708,10.71224496,11.0503349,3.274680045,11.59178473,230.0004083,230.2117705,229.376644,229.8628414,2.801539607,2.255054835,2.284499817,7.341372379,1.033970243,0.974726713,1.094996389,3.103627343,2.992826316,2.4663251,2.535017945,7.994302032,0.942244853,0.926097203,0.905276843,0.92615865,0.957968932,0.928473616,0.931843395,0.941069591
16/6/2023 17:00:00,14.18178038,10.44233672,11.19183539,4.397942566,11.9385328,228.6772554,229.0144227,228.3366047,228.6759126,3.139310632,2.199961436,2.316709305,7.656502484,0.995207766,0.894891144,1.073250686,2.487195186,3.242593214,2.390413754,2.55457441,8.18804092,0.976695858,0.933005968,0.910153588,0.940299285,0.977892666,0.939872418,0.936272324,0.951810049
16/6/2023 17:15:00,14.19761171,10.09096089,11.47202122,3.875210421,11.92036496,229.379892,229.7000429,228.7995396,229.2931945,3.18106777,2.15988979,2.365934118,7.706358405,0.969688923,0.801407844,1.132279302,2.296852461,3.256435952,2.317134318,2.62390801,8.197258082,0.988489946,0.942264526,0.906838351,0.947439062,0.984160871,0.949497278,0.931526941,0.953447395
16/6/2023 17:30:00,13.71203487,10.430307,11.85977489,3.31247575,12.00065633,228.5347249,228.9460003,228.1009083,228.5272423,2.941397207,2.221363207,2.442642526,7.604072844,1.062748414,0.844203842,1.162818302,3.06935734,3.134952167,2.388839013,2.705550938,8.229847668,0.942452528,0.938749681,0.905789936,0.931270986,0.955341718,0.945778936,0.928296908,0.943276075
16/6/2023 17:45:00,12.52151782,10.37713538,11.7071056,3.319054239,11.53540365,227.986689,228.2337583,227.3567699,227.8590005,2.633499128,2.205700014,2.397861008,7.235772244,1.056200176,0.828201265,1.154994055,3.04036048,2.855132735,2.369224922,2.661315798,7.885522886,0.924450112,0.939826094,0.904473225,0.925178962,0.939252259,0.947239724,0.925804914,0.93840973
16/6/2023 18:00:00,7.836546384,10.00156227,11.12139929,5.295331408,9.653100433,228.6167656,228.9013234,227.7147173,228.4110282,1.481150094,2.134468059,2.206430174,5.821789357,1.005198422,0.788556272,1.241114321,3.033350628,1.790346517,2.288755583,2.532348072,6.611051661,0.833181535,0.942737029,0.874875014,0.888258749,0.869915009,0.948307077,0.880538496,0.898771914
16/6/2023 18:15:00,7.02506256,9.038281552,10.15905638,5.187963198,8.740598595,229.1041794,229.6230309,228.3115568,229.0127582,1.343432229,1.952379047,2.027162922,5.322691513,0.879108274,0.661598107,1.125153121,2.665867836,1.609020046,2.075390915,2.319135276,6.003713136,0.842835633,0.952833633,0.879504634,0.89461453,0.884907772,0.959442741,0.886876792,0.907856857
16/6/2023 18:30:00,7.124284651,9.268243952,10.34853964,5.251207651,8.913750361,229.2609084,229.9118536,228.4347162,229.2024585,1.350066092,1.995625486,2.058151978,5.403180081,0.918169196,0.705971608,1.161515451,2.784883256,1.633298825,2.131365383,2.364467931,6.129194788,0.83525637,0.949425944,0.873714482,0.889864928,0.879449937,0.956234088,0.880725457,0.903639837
16/6/2023 18:45:00,8.234548132,10.28767342,11.63871497,5.268898446,10.05345591,229.1530037,229.8314108,228.315376,229.0999309,1.562686537,2.188302994,2.311194128,6.062091418,1.055190705,0.859579694,1.309022916,3.222532395,1.886275255,2.364159943,2.657517615,6.90809084,0.832952368,0.93751617,0.873786091,0.883658176,0.8671092,0.943343335,0.88090307,0.894854304
16/6/2023 19:00:00,7.827871291,10.32109324,11.80096526,5.788353533,9.98347601,229.2707214,229.9284142,228.3645656,229.187859,1.473103858,2.196513436,2.330649211,6.000241066,1.025087483,0.863244387,1.35073775,3.237367942,1.795163691,2.373075863,2.694796205,6.863370586,0.827398936,0.938154793,0.869576747,0.882199585,0.862935668,0.94326094,0.876713732,0.891161447
16/6/2023 19:15:00,7.252989231,9.920010113,11.55781503,6.151722881,9.577045998,229.4026431,230.2510521,228.5563792,229.4034195,1.371759777,2.121885801,2.267598435,5.761868686,0.932194526,0.803093251,1.350074236,3.08502406,1.662649834,2.282647945,2.64032295,6.58479046,0.833417534,0.942594712,0.862502028,0.881586189,0.869841414,0.948654301,0.866046475,0.895381794
16/6/2023 19:30:00,7.441336645,10.24329899,12.04212216,6.392857,9.909217706,229.4606921,230.4348689,228.5763844,229.4906277,1.396872715,2.187159226,2.367417175,5.951076473,0.979568788,0.85270552,1.403435691,3.23542571,1.707819491,2.360315407,2.752987919,6.819795397,0.82530835,0.9396208,0.863261983,0.88049167,0.862226631,0.944823125,0.868115116,0.890425321
16/6/2023 19:45:00,5.974560429,8.585211205,10.1272214,6.093923982,8.22900201,229.7545818,230.7174254,228.9274401,229.7998055,1.141938999,1.869220602,1.996892737,5.008015239,0.755222757,0.609059324,1.176796659,2.540008997,1.37204374,1.979959347,2.318467195,5.670566138,0.840315558,0.956779887,0.864995724,0.889401428,0.891875798,0.965110573,0.869950906,0.909500283
16/6/2023 20:00:00,7.164168111,9.94709139,11.78260579,6.415875228,9.631612437,229.9876002,230.9435808,229.0620927,229.997759,1.343276437,2.128796395,2.317024048,5.790328155,0.950745766,0.821337512,1.380833778,3.152198626,1.646615993,2.297098835,2.69865182,6.641734898,0.824330355,0.940303374,0.86218318,0.877603569,0.864932991,0.947267302,0.8682481,0.892729586
16/6/2023 20:15:00,7.679228599,10.43355818,12.25544258,6.261230643,10.12270024,229.6814031,230.7260523,228.848252,229.7520199,1.451065342,2.21995512,2.409925348,6.082318981,0.996752205,0.891783643,1.428558844,3.315372703,1.761860184,2.405829723,2.802381302,6.971195983,0.829240596,0.93479804,0.861960052,0.877638806,0.865159079,0.940624208,0.868812238,0.891396498
16/6/2023 20:30:00,7.248443523,11.06219816,11.79634429,5.849517151,10.03580708,227.6611261,228.6440867,226.8950431,227.7335108,1.358411956,2.29884323,2.313820554,5.970008225,0.936320388,1.031112865,1.344831714,3.311244915,1.650261321,2.529240935,2.67586177,6.854754018,0.831452438,0.921531245,0.865640575,0.877635996,0.869265167,0.922146811,0.870166285,0.887375342
16/6/2023 20:45:00,5.399656433,10.67020734,9.782825316,5.198153161,8.617484805,227.6461917,228.5798241,226.8625251,227.696284,0.990781026,2.219524873,2.012836983,5.223732236,0.724848606,0.988252053,0.914659822,2.627582253,1.229508984,2.439303421,2.21926242,5.888338611,0.82716135,0.92128571,0.910706912,0.896378435,0.846229319,0.925009056,0.915874196,0.897057235
16/6/2023 21:00:00,4.570439675,9.947395608,7.81719521,3.933634263,7.445245221,226.5160657,227.4458411,225.7440012,226.5687321,0.850964664,2.08749514,1.670192844,4.608379711,0.577439597,0.847947146,0.543639928,1.966567357,1.033750014,2.261905778,1.764624921,5.060254274,0.847541351,0.933170371,0.960434343,0.924306106,0.855358194,0.937899046,0.970828807,0.923292454
